i	j	confidence	interest	lift	std_lift
('Anemia (disorder)', 'Primary malignant neoplasm of colon')	Polyp of colon	0.9975903614457832	0.9236540910605477	13.492570780862593	0.9975891996142721
('Chronic kidney disease stage 1 (disorder)', 'Viral sinusitis (disorder)')	Metabolic syndrome X (disorder)	0.9975675675675676	0.9332997601282417	15.522041396998853	0.9975669099756691
('Impacted molars', 'Neuropathy due to type 2 diabetes mellitus (disorder)')	Hypertriglyceridemia (disorder)	0.9975609756097561	0.9319135635131198	15.195739538693417	0.9975589910496339
('Appendicitis', 'Miscarriage in first trimester')	History of appendectomy	0.9975289868846227	0.9509377420613796	21.410223973818027	0.9975287520197699
('Metastasis from malignant tumor of prostate (disorder)', 'Carcinoma in situ of prostate (disorder)')	Neoplasm of prostate	0.9975272007912958	0.972514631443917	39.88103688739333	0.9975259772389906
('Appendicitis', 'Malignant neoplasm of breast (disorder)')	History of appendectomy	0.9975206611570248	0.9509294163337817	21.41004527656215	0.9975186104218363
('Body mass index 30+ - obesity (finding)', 'Seizure disorder')	History of single seizure (situation)	0.9975073444315855	0.9606260284425118	27.046414090188694	0.9975071225071225
"(""Alzheimer's disease (disorder)"", 'Carcinoma in situ of prostate (disorder)')"	Neoplasm of prostate	0.9975074775672981	0.9724949082199194	39.88024835488698	0.9975068561455995
('Neuropathy due to type 2 diabetes mellitus (disorder)', 'Sprain of ankle')	Hypertriglyceridemia (disorder)	0.9974937343358395	0.9318463222392033	15.19471525956696	0.997492687003761
('Neuropathy due to type 2 diabetes mellitus (disorder)', 'Acute bronchitis (disorder)')	Hypertriglyceridemia (disorder)	0.9974879047264608	0.9318404926298245	15.194626457751433	0.9974876709779473
('Tubal pregnancy', 'Fracture of forearm')	Miscarriage in first trimester	0.9974683544303797	0.8230576451736384	5.719077450468117	0.9974662162162162
('Appendicitis', 'Stroke')	History of appendectomy	0.9974657881398885	0.9508745433166454	21.408867522729977	0.9974651457541192
('Chronic intractable migraine without aura', 'Diabetic retinopathy associated with type II diabetes mellitus (disorder)')	Hypertriglyceridemia (disorder)	0.997431506849315	0.9317840947526788	15.193767354927049	0.9974293059125964
('Chronic intractable migraine without aura', 'Neuropathy due to type 2 diabetes mellitus (disorder)')	Hypertriglyceridemia (disorder)	0.9974293059125964	0.9317818938159601	15.193733828293654	0.997427652733119
('Hypertension', 'Carcinoma in situ of prostate (disorder)')	Neoplasm of prostate	0.9974258649093904	0.9724132955620117	39.87698548905444	0.9974255998352385
('Appendicitis', 'Pulmonary emphysema (disorder)')	History of appendectomy	0.9974137931034482	0.9508225482802052	21.407751539745675	0.9974115616911131
('Non-small cell carcinoma of lung  TNM stage 1 (disorder)', 'Stroke')	Suspected lung cancer (situation)	0.9973821989528796	0.9844094230362676	76.88271233265475	0.9973799126637555
('Non-small cell carcinoma of lung  TNM stage 1 (disorder)', 'Stroke')	Non-small cell lung cancer (disorder)	0.9973821989528796	0.9863669585111988	90.54565846596161	0.9973799126637555
('Hypertension', 'Rupture of appendix')	History of appendectomy	0.9973646868031624	0.9507734419799193	21.40669755845644	0.9973641524736416
('Prediabetes', 'Seizure disorder')	History of single seizure (situation)	0.9973240832507433	0.9604427672616695	27.041445146539925	0.9973238180196253
('Small cell carcinoma of lung (disorder)', 'Body mass index 30+ - obesity (finding)')	Suspected lung cancer (situation)	0.9973262032085561	0.9843534272919441	76.87839592846467	0.9973238180196253
('History of myocardial infarction (situation)', 'Diabetic renal disease (disorder)')	Metabolic syndrome X (disorder)	0.9973175965665236	0.9330497891271977	15.518151875775029	0.9973161567364467
('Carcinoma in situ of prostate (disorder)', 'Metabolic syndrome X (disorder)')	Diabetes	0.9972993827160493	0.9305168419283011	14.933534587815679	0.9972983404091084
('Chronic kidney disease stage 1 (disorder)', 'Viral sinusitis (disorder)')	Diabetic renal disease (disorder)	0.9972972972972973	0.9673995279893112	33.35691325409029	0.9972965666396324
('Acute bronchitis (disorder)', 'Carcinoma in situ of prostate (disorder)')	Neoplasm of prostate	0.9972781709308656	0.9722656015834868	39.8710806986879	0.99727787456446
('Neuropathy due to type 2 diabetes mellitus (disorder)', 'Body mass index 30+ - obesity (finding)')	Hypertriglyceridemia (disorder)	0.9972532862468119	0.9316058741501756	15.191052539570112	0.9972527472527474
('Body mass index 30+ - obesity (finding)', 'Bleeding from anus')	Protracted diarrhea	0.997246443322625	0.9934263983666911	261.056206098715	0.9972451790633609
('History of myocardial infarction (situation)', 'Appendicitis')	History of appendectomy	0.997212543554007	0.950621298730764	21.40343206834703	0.9972105997210601
('History of appendectomy', 'Myocardial Infarction')	History of myocardial infarction (situation)	0.997212543554007	0.975899076988471	46.78790944155968	0.99721059972106
('Fetus with unknown complication', 'Acute bacterial sinusitis (disorder)')	Normal pregnancy	0.9971658006613132	0.8197349925429834	5.620026258327678	0.997164461247637
('Sprain of ankle', 'Preeclampsia')	Normal pregnancy	0.997144217039505	0.8197134089211752	5.6199046130393695	0.997142857142857
('Acute viral pharyngitis (disorder)', 'Diabetic retinopathy associated with type II diabetes mellitus (disorder)')	Hypertriglyceridemia (disorder)	0.9971312455175712	0.9314838334209349	15.189193506207744	0.9971305595408896
Protracted diarrhea	Secondary malignant neoplasm of colon	0.46200814111261873	0.46023806600752865	261.01047338841533	0.9970703125000001
Secondary malignant neoplasm of colon	Protracted diarrhea	0.9970717423133236	0.9932516973573897	261.01047338841533	0.9970703125000001
('Secondary malignant neoplasm of colon', 'Bleeding from anus')	Protracted diarrhea	0.9970703125	0.9932502675440661	261.0100990961386	0.9970688812896922
('Tubal pregnancy', 'Concussion with no loss of consciousness')	Miscarriage in first trimester	0.9970282317979198	0.8226175225411785	5.716553966478312	0.9970260223048326
('Appendicitis', 'Hyperlipidemia')	History of appendectomy	0.9970192095385295	0.9504279647152865	21.399282490111656	0.9970188804239815
('History of cardiac arrest (situation)', 'Coronary Heart Disease')	Cardiac Arrest	0.9970149253731343	0.9597327724642158	26.742418223777882	0.9970134395221503
('Appendicitis', 'Chronic pain')	History of appendectomy	0.9970126960418223	0.9504214512185792	21.39914268923851	0.9970104633781763
('Drug overdose', 'Diabetic retinopathy associated with type II diabetes mellitus (disorder)')	Hypertriglyceridemia (disorder)	0.9969924812030075	0.9313450691063713	15.187079724260645	0.9969902182091799
('Chronic kidney disease stage 1 (disorder)', 'Coronary Heart Disease')	Diabetic renal disease (disorder)	0.9969915764139591	0.9670938071059729	33.34668771250593	0.9969897652016858
('Chronic kidney disease stage 1 (disorder)', 'Stroke')	Diabetic renal disease (disorder)	0.9969751966122202	0.9670774273042341	33.34613985217662	0.9969733656174335
('Neuropathy due to type 2 diabetes mellitus (disorder)', 'Whiplash injury to neck')	Hypertriglyceridemia (disorder)	0.9969719909159728	0.9313245788193365	15.186767597912015	0.996969696969697
('Carcinoma in situ of prostate (disorder)', 'Metabolic syndrome X (disorder)')	Hypertriglyceridemia (disorder)	0.9969135802469136	0.9312661681502773	15.185877834443911	0.9969123890389812
('Tubal pregnancy', 'Chronic congestive heart failure (disorder)')	Miscarriage in first trimester	0.9968895800933126	0.8224788708365713	5.715758994052605	0.9968883702839362
('Recurrent rectal polyp', 'Overlapping malignant neoplasm of colon')	Polyp of colon	0.9968382223783594	0.922901951993124	13.482397978481504	0.9968376669009137
('Non-small cell carcinoma of lung  TNM stage 1 (disorder)', 'Coronary Heart Disease')	Suspected lung cancer (situation)	0.9968178202068417	0.9838450442902297	76.8392074768193	0.9968152866242039
('Alcoholism', 'Carcinoma in situ of prostate (disorder)')	Neoplasm of prostate	0.9967797337913268	0.9717671644439481	39.85115323211634	0.9967790423019113
"(""Alzheimer's disease (disorder)"", 'Chronic kidney disease stage 1 (disorder)')"	Diabetic renal disease (disorder)	0.9967679379444085	0.9668701686364224	33.33920760697543	0.996765847347995
('Secondary malignant neoplasm of colon', 'Anemia (disorder)')	Protracted diarrhea	0.9967637540453075	0.9929437090893736	260.9298491361961	0.9967616580310882
('Chronic intractable migraine without aura', 'Appendicitis')	History of appendectomy	0.9967403114813473	0.9501490666581043	21.39329642860503	0.9967391304347826
('Atrial Fibrillation', 'Chronic kidney disease stage 1 (disorder)')	Metabolic syndrome X (disorder)	0.9967320261437909	0.9324642187044649	15.50904046454032	0.9967304997664643
('Atrial Fibrillation', 'Chronic kidney disease stage 1 (disorder)')	Hypertriglyceridemia (disorder)	0.9967320261437909	0.9310846140471546	15.183112240228933	0.9967304997664643
('Atrial Fibrillation', 'Chronic kidney disease stage 1 (disorder)')	Diabetes	0.9967320261437909	0.9299494853560426	14.925039005503804	0.9967304997664642
('History of appendectomy', 'Osteoarthritis of knee')	Appendicitis	0.9967254408060453	0.9501341959828022	21.39297725543508	0.9967246157722347
('Nonproliferative diabetic retinopathy due to type 2 diabetes mellitus (disorder)', 'Coronary Heart Disease')	Diabetic retinopathy associated with type II diabetes mellitus (disorder)	0.9967170059093894	0.979045626529339	56.402897842519515	0.9967148488830486
('Body mass index 30+ - obesity (finding)', 'Rupture of appendix')	History of appendectomy	0.9967124925283921	0.950121247705149	21.39269934318564	0.996712001195636
('Body mass index 30+ - obesity (finding)', 'Rupture of appendix')	Appendicitis	0.9967124925283921	0.950121247705149	21.39269934318564	0.996712001195636
('History of appendectomy', 'Fracture of clavicle')	Appendicitis	0.9966850828729282	0.9500938380496852	21.39211104262471	0.9966832504145937
('Body mass index 40+ - severely obese (finding)', 'Anemia (disorder)')	Body mass index 30+ - obesity (finding)	0.9966777408637874	0.6808743997498408	3.156007587975997	0.9966755319148936
('Sprain of wrist', 'Seizure disorder')	History of single seizure (situation)	0.9966424174594292	0.9597611014703554	27.022962460306164	0.9966405375139976
('Miscarriage in first trimester', 'Blighted ovum')	Normal pregnancy	0.9966254218222722	0.8191946137039424	5.616980683296082	0.9966252320152988
('Normal pregnancy', 'Blighted ovum')	Miscarriage in first trimester	0.9966254218222722	0.822214712565531	5.714244418071771	0.9966252320152988
('Tubal pregnancy', 'Malignant neoplasm of breast (disorder)')	Miscarriage in first trimester	0.996617050067659	0.8222063408109177	5.714196417839165	0.9966147596479349
('Bleeding from anus', 'Protracted diarrhea')	Secondary malignant neoplasm of colon	0.463669391462307	0.4618993163572169	261.9489930845068	0.99658203125
('Whiplash injury to neck', 'Myocardial Infarction')	History of myocardial infarction (situation)	0.996548748921484	0.975235282355948	46.756765064811674	0.9965457685664939
('Appendicitis', 'Prediabetes')	History of appendectomy	0.9965321563682219	0.9499409115449788	21.388828741297786	0.9965319377009899
('Laceration of hand', 'History of single seizure (situation)')	Seizure disorder	0.9965187119234117	0.959637395934338	27.019608308408383	0.9965156794425087
('Normal pregnancy', 'Rupture of appendix')	History of appendectomy	0.9965126416739319	0.9499213968506889	21.388409892340995	0.9965111208024423
('Miscarriage in first trimester', 'Preeclampsia')	Normal pregnancy	0.9965081923180231	0.8190773841996933	5.616319977832965	0.996507723304231
('Epilepsy', 'Acute viral pharyngitis (disorder)')	Seizure disorder	0.9964840858623242	0.9596027698732504	27.018669457389677	0.9964834351286321
('Appendicitis', 'Osteoarthritis of knee')	History of appendectomy	0.9964744396877361	0.949883194864493	21.387589953179873	0.9964735516372796
('Tubal pregnancy', 'Hyperlipidemia')	Miscarriage in first trimester	0.9964698960580506	0.8220591868013094	5.713352696658078	0.9964692036092585
('Facial laceration', 'Fetus with unknown complication')	Normal pregnancy	0.9964444444444445	0.8190136363261147	5.615960694829891	0.99644128113879
('Cardiac Arrest', 'Diabetic retinopathy associated with type II diabetes mellitus (disorder)')	Hypertriglyceridemia (disorder)	0.9964093357271095	0.9307619236304733	15.17819673166012	0.9964061096136568
('Recurrent rectal polyp', 'Acute viral pharyngitis (disorder)')	Polyp of colon	0.9963695038321904	0.9224332334469549	13.476058484431737	0.9963690155997847
('Recurrent rectal polyp', 'Viral sinusitis (disorder)')	Polyp of colon	0.9962978697578443	0.9223615993726089	13.475089622005045	0.9962976450594805
('Hypertension', 'Myocardial Infarction')	History of myocardial infarction (situation)	0.9962802231866088	0.9749667566210728	46.744166188225854	0.9962797619047619
('History of cardiac arrest (situation)', 'Chronic congestive heart failure (disorder)')	Cardiac Arrest	0.9961941008563273	0.9589119479474089	26.72040167020566	0.9961904761904762
('Smokes tobacco daily', 'Chronic kidney disease stage 1 (disorder)')	Hypertriglyceridemia (disorder)	0.9961852861035423	0.930537874006906	15.174783807731949	0.9961832061068704
('Smokes tobacco daily', 'Chronic kidney disease stage 1 (disorder)')	Metabolic syndrome X (disorder)	0.9961852861035423	0.9319174786642164	15.500533249777085	0.9961832061068703
('Smokes tobacco daily', 'Chronic kidney disease stage 1 (disorder)')	Diabetes	0.9961852861035423	0.929402745315794	14.916852134597136	0.9961832061068702
('Hypertension', 'Epilepsy')	History of single seizure (situation)	0.9961452627307771	0.9592639467417033	27.009482607016782	0.9961444805194805
('Carcinoma in situ of prostate (disorder)', 'Osteoporosis (disorder)')	Neoplasm of prostate	0.9961265332472563	0.9711139638998776	39.82503834023943	0.9961256995264746
('Body mass index 30+ - obesity (finding)', 'Epilepsy')	History of single seizure (situation)	0.9959872930948002	0.9591059771057264	27.005199418314305	0.9959866220735786
('Body mass index 30+ - obesity (finding)', 'Epilepsy')	Seizure disorder	0.9959872930948002	0.9591059771057264	27.005199418314305	0.9959866220735786
('Neuropathy due to type 2 diabetes mellitus (disorder)', 'Acute bacterial sinusitis (disorder)')	Diabetes	0.9959514170040485	0.9291688762163003	14.913350184884905	0.9959481361426256
Bleeding from anus	Protracted diarrhea	0.9959294436906377	0.9921093987347038	260.71144585448235	0.9959285229586066
Protracted diarrhea	Bleeding from anus	0.9959294436906377	0.9921093987347038	260.71144585448235	0.9959285229586066
('Antepartum eclampsia', 'Streptococcal sore throat (disorder)')	Normal pregnancy	0.9958106409719313	0.8183798328536015	5.61238857858224	0.9958088851634533
('Neuropathy due to type 2 diabetes mellitus (disorder)', 'Macular edema and retinopathy due to type 2 diabetes mellitus (disorder)')	Nonproliferative diabetic retinopathy due to type 2 diabetes mellitus (disorder)	0.9958027282266527	0.9856910985999666	98.48093383469904	0.9958005249343833
